researcher_id,travel_type,month,country,continent,emission
2516,Flight,2023-07-01,DE,EU,133.89391979301425
2516,Flight,2023-05-01,FR,EU,106.97674418604652
2516,Flight,2023-11-01,US,NA,1633.0459770114942
2516,Train,2023-09-01,GR,EU,27.30918957178247
2516,Flight,2023-01-01,AT,EU,50.0
2517,Train,2023-12-01,DE,EU,13.662644876838188
2517,Train,2023-11-01,AT,EU,18.883415435139575
2517,Flight,2023-01-01,CA,NA,1208.9230769230767
2518,Train,2023-02-01,DE,EU,6.802721088435374
2518,Flight,2023-10-01,CA,NA,1361.0294117647059
2519,Train,2023-05-01,NL,EU,16.864741123179577
2519,Flight,2023-06-01,JP,AS,1860.0
2520,Flight,2023-08-01,ES,EU,134.86486486486484
2520,Flight,2023-05-01,BE,EU,114.68624833110815
2521,Train,2023-04-01,GB,EU,14.146567717996291
2521,Flight,2023-03-01,BE,EU,114.68624833110815
2521,Flight,2023-07-01,US,NA,1633.0459770114942
2522,Train,2023-02-01,DE,EU,13.743708865660086
2522,Flight,2023-11-01,US,NA,1492.7318295739349
2523,Flight,2023-05-01,BR,SA,1861.904761904762
2523,Flight,2023-03-01,HR,EU,78.57142857142858
2523,Flight,2023-08-01,ZA,AF,1963.6363636363637
2523,Flight,2023-02-01,DE,EU,134.68834688346885
2524,Flight,2023-12-01,NL,EU,165.27446300715988
2524,Train,2023-10-01,IT,EU,16.784554730983302
2524,Flight,2023-06-01,GB,EU,138.63636363636365
2524,Flight,2023-05-01,HK,AS,2113.953488372093
2525,Flight,2023-08-01,DK,EU,220.0704225352113
2525,Flight,2023-02-01,FR,EU,50.892857142857146
2526,Flight,2023-11-01,CH,EU,39.285714285714285
2526,Flight,2023-12-01,US,NA,2083.1533477321814
2527,Train,2023-03-01,IT,EU,14.285714285714281
2527,Flight,2023-06-01,FR,EU,98.78234398782344
2527,Flight,2023-02-01,JP,AS,1860.0
2527,Flight,2023-07-01,CA,NA,1208.9230769230767
2527,Flight,2023-08-01,US,NA,2083.1533477321814
2527,Flight,2023-10-01,GB,EU,138.63636363636365
2528,Flight,2023-08-01,SE,EU,264.57142857142856
2528,Flight,2023-06-01,IT,EU,164.48863636363637
2528,Flight,2023-10-01,GB,EU,138.63636363636365
2528,Flight,2023-01-01,OM,AS,1814.2857142857142
2528,Flight,2023-09-01,TR,AS,752.2222222222223
2529,Flight,2023-03-01,BE,EU,114.68624833110815
2531,Train,2023-02-01,CH,EU,4.008746355685131
2532,Flight,2023-04-01,AT,EU,99.99999999999999
2533,Train,2023-06-01,ES,EU,19.23076923076923
2534,Flight,2023-11-01,US,NA,366.6666666666667
2534,Flight,2023-02-01,CA,NA,1208.9230769230767
2534,Train,2023-05-01,GB,EU,18.57926669956745
2534,Flight,2023-09-01,MA,AF,337.037037037037
2535,Train,2023-08-01,BE,EU,11.702678401133484
2535,Flight,2023-07-01,FR,EU,98.78234398782344
2536,Flight,2023-12-01,IL,AS,471.1111111111111
2536,Flight,2023-09-01,MA,AF,337.037037037037
2537,Flight,2023-11-01,CH,EU,39.285714285714285
2538,Train,2023-01-01,BE,EU,11.702678401133484
2538,Train,2023-02-01,NL,EU,16.864741123179577
2538,Train,2023-06-01,CH,EU,4.010852896071723
2539,Flight,2023-11-01,AT,EU,185.05747126436785
2539,Flight,2023-07-01,JP,AS,2511.2676056338028
2539,Flight,2023-10-01,CN,AS,2294.623655913979
2540,Flight,2023-02-01,IE,EU,180.0
2540,Train,2023-02-01,NL,EU,16.864741123179577
2540,Flight,2023-09-01,TR,AS,752.2222222222223
2540,Train,2023-07-01,IT,EU,16.784554730983302
2540,Flight,2023-03-01,FR,EU,100.0
2541,Flight,2023-05-01,GB,EU,228.42105263157893
2541,Flight,2023-03-01,SG,AS,2655.3333333333335
2541,Flight,2023-03-01,DK,EU,220.0704225352113
2541,Flight,2023-03-01,US,NA,2083.1533477321814
2542,Flight,2023-07-01,DE,EU,134.68834688346885
2543,Train,2023-09-01,FR,EU,10.079831019165656
2543,Flight,2023-06-01,IL,AS,471.1111111111111
2544,Flight,2023-03-01,IL,AS,471.1111111111111
2544,Flight,2023-04-01,US,NA,604.0
2544,Flight,2023-06-01,AT,EU,185.05747126436785
2544,Flight,2023-02-01,NL,EU,165.27446300715988
2544,Flight,2023-02-01,CN,AS,1675.3086419753088
2545,Train,2023-12-01,FR,EU,10.018552875695732
2545,Flight,2023-01-01,SE,EU,264.57142857142856
2546,Flight,2023-12-01,CA,NA,1208.9230769230767
2546,Flight,2023-12-01,ES,EU,134.86486486486484
2547,Flight,2023-03-01,US,NA,1492.7318295739349
2547,Train,2023-08-01,IE,EU,20.77259475218659
2548,Flight,2023-12-01,US,NA,1449.1803278688526
2548,Flight,2023-11-01,CH,EU,39.285714285714285
2548,Flight,2023-04-01,US,NA,1698.0000000000002
2549,Flight,2023-04-01,JP,AS,2511.2676056338028
2549,Flight,2023-01-01,TR,AS,752.2222222222223
2550,Train,2023-04-01,IT,EU,16.784554730983302
2550,Flight,2023-02-01,DE,EU,133.89391979301425
2550,Flight,2023-04-01,DK,EU,220.0704225352113
2551,Flight,2023-08-01,CH,EU,39.285714285714285
2551,Train,2023-04-01,SE,EU,24.98240675580577
2551,Flight,2023-05-01,US,NA,1492.7318295739349
2551,Flight,2023-07-01,US,NA,1711.5384615384614
2551,Flight,2023-12-01,US,NA,1139.2857142857142
2552,Train,2023-06-01,FR,EU,10.079831019165656
2552,Flight,2023-12-01,CN,AS,2294.623655913979
2553,Flight,2023-03-01,CH,EU,39.285714285714285
2553,Flight,2023-04-01,US,NA,2083.1533477321814
2553,Flight,2023-01-01,IT,EU,166.66666666666666
2554,Flight,2023-03-01,AT,EU,185.05747126436785
2555,Flight,2023-11-01,CN,AS,1675.3086419753088
2556,Flight,2023-09-01,FR,EU,50.892857142857146
2556,Train,2023-12-01,IT,EU,16.784554730983302
2556,Flight,2023-02-01,CH,EU,39.30635838150289
2557,Flight,2023-04-01,DE,EU,134.68834688346885
2557,Flight,2023-03-01,FR,EU,98.78234398782344
2557,Flight,2023-06-01,US,NA,1711.5384615384614
2559,Train,2023-09-01,PL,EU,16.06600086843248
2560,Flight,2023-03-01,PL,EU,294.7368421052632
2560,Train,2023-05-01,FR,EU,10.079831019165656
2560,Flight,2023-10-01,NL,EU,165.27446300715988
2562,Flight,2023-02-01,CH,EU,50.0
2562,Flight,2023-05-01,FR,EU,50.892857142857146
2562,Flight,2023-06-01,US,NA,1379.8076923076924
2563,Flight,2023-01-01,CA,NA,1361.0294117647059
2563,Flight,2023-07-01,DE,EU,133.89391979301425
2564,Flight,2023-01-01,US,NA,2140.5109489051097
2564,Flight,2023-12-01,GB,EU,182.07681365576104
2564,Train,2023-12-01,ES,EU,13.761720904578045
2566,Train,2023-06-01,AT,EU,18.883415435139575
2566,Flight,2023-11-01,DE,EU,140.0
2567,Flight,2023-09-01,AU,OC,2219.9999999999995
2567,Flight,2023-03-01,US,NA,1711.5384615384614
2567,Flight,2023-01-01,ZA,AF,1976.4705882352941
2567,Flight,2023-08-01,SE,EU,264.57142857142856
2567,Flight,2023-07-01,US,NA,1711.5384615384614
2568,Flight,2023-09-01,VN,AS,1515.3846153846152
2568,Train,2023-06-01,FR,EU,10.204081632653061
2569,Train,2023-08-01,GB,EU,20.408163265306122
2569,Flight,2023-08-01,US,NA,1711.5384615384614
2570,Flight,2023-12-01,ES,EU,187.4524714828897
2570,Flight,2023-01-01,VN,AS,716.6666666666666
2570,Flight,2023-11-01,US,NA,1139.2857142857142
2570,Flight,2023-10-01,CA,NA,1649.5798319327732
2571,Flight,2023-05-01,GB,EU,182.07681365576104
2571,Flight,2023-09-01,IT,EU,133.33333333333334
2571,Flight,2023-09-01,CN,AS,1675.3086419753088
2572,Flight,2023-11-01,SG,AS,2655.3333333333335
2572,Flight,2023-07-01,HK,AS,2113.953488372093
2572,Flight,2023-08-01,DE,EU,134.68834688346885
2573,Train,2023-11-01,CZ,EU,12.309685779073531
2574,Train,2023-11-01,AT,EU,18.883415435139575
2574,Flight,2023-10-01,US,NA,2083.1533477321814
2574,Flight,2023-01-01,GB,EU,182.07681365576104
2575,Flight,2023-06-01,US,NA,1449.1803278688526
2575,Train,2023-10-01,GB,EU,18.57926669956745
2575,Train,2023-06-01,GR,EU,27.30918957178247
2575,Flight,2023-12-01,US,NA,944.8275862068965
2576,Flight,2023-01-01,DE,EU,133.89391979301425
2576,Train,2023-01-01,DE,EU,8.843537414965986
2577,Train,2023-08-01,BE,EU,11.702678401133484
2577,Flight,2023-10-01,OM,AS,1814.2857142857142
2577,Train,2023-01-01,BE,EU,11.702678401133484
2577,Train,2023-12-01,FR,EU,10.079831019165656
2578,Train,2023-12-01,PL,EU,30.075187969924812
2578,Flight,2023-10-01,CH,EU,39.285714285714285
2578,Train,2023-11-01,ES,EU,19.127803212539764
2578,Flight,2023-12-01,DK,EU,220.0704225352113
2578,Flight,2023-10-01,US,NA,1342.8571428571427
2579,Flight,2023-02-01,RU,EU,304.34782608695656
2579,Train,2023-03-01,PL,EU,30.075187969924812
2579,Flight,2023-02-01,PT,EU,287.98798798798805
2579,Flight,2023-10-01,CH,EU,39.30635838150289
2579,Train,2023-04-01,BE,EU,11.702678401133484
2579,Train,2023-11-01,LU,EU,7.470845481049562
2580,Train,2023-10-01,IT,EU,13.073979591836734
2580,Flight,2023-06-01,FR,EU,50.892857142857146
2580,Flight,2023-10-01,GP,NA,1137.5
2580,Flight,2023-05-01,PL,EU,294.7368421052632
2581,Train,2023-01-01,IT,EU,16.784554730983302
2581,Train,2023-07-01,SI,EU,11.836734693877549
2581,Flight,2023-03-01,US,NA,1633.0459770114942
2582,Flight,2023-09-01,US,NA,2083.1533477321814
2582,Flight,2023-09-01,CN,AS,1675.3086419753088
2582,Train,2023-08-01,AT,EU,18.883415435139575
2584,Flight,2023-08-01,SE,EU,264.57142857142856
2584,Flight,2023-01-01,GL,NA,575.0000000000001
2584,Flight,2023-04-01,CL,SA,700.0
2586,Flight,2023-04-01,RU,EU,627.5862068965516
2586,Flight,2023-01-01,PL,EU,294.7368421052632
2586,Flight,2023-11-01,US,NA,2140.5109489051097
2586,Train,2023-05-01,FR,EU,10.079831019165656
2587,Flight,2023-04-01,ES,EU,134.86486486486484
2588,Flight,2023-10-01,QA,AS,1419.7802197802196
2588,Flight,2023-05-01,FI,EU,484.00000000000006
2588,Flight,2023-11-01,FR,EU,98.78234398782344
2588,Train,2023-08-01,DE,EU,14.285714285714285
2589,Flight,2023-07-01,GB,EU,182.07681365576104
2590,Flight,2023-02-01,US,NA,2140.5109489051097
2590,Flight,2023-07-01,PT,EU,221.875
2591,Flight,2023-06-01,AE,AS,1516.7664670658683
2591,Flight,2023-09-01,CA,NA,1208.9230769230767
2591,Train,2023-03-01,DE,EU,13.743708865660086
2592,Flight,2023-07-01,CA,NA,1649.5798319327732
2592,Train,2023-11-01,BE,EU,11.702678401133484
2592,Flight,2023-02-01,GB,EU,182.07681365576104
2593,Flight,2023-12-01,GB,EU,202.08333333333331
2593,Train,2023-06-01,DE,EU,13.662644876838188
2594,Flight,2023-11-01,US,NA,1379.8076923076924
2594,Flight,2023-09-01,ET,AF,1223.6842105263156
2595,Train,2023-09-01,IT,EU,8.503401360544217
2596,Flight,2023-03-01,IN,AS,2026.6666666666663
2596,Train,2023-09-01,FI,EU,49.38775510204082
2597,Train,2023-08-01,LU,EU,7.470845481049562
2597,Flight,2023-01-01,CN,AS,1675.3086419753088
2597,Flight,2023-02-01,CA,NA,1649.5798319327732
2598,Flight,2023-07-01,US,NA,1423.728813559322
2598,Flight,2023-02-01,CA,NA,1208.9230769230767
2598,Train,2023-07-01,IT,EU,16.784554730983302
2598,Flight,2023-08-01,FR,EU,98.18181818181819
2599,Flight,2023-05-01,FR,EU,180.0
2599,Flight,2023-03-01,SE,EU,264.57142857142856
2599,Train,2023-08-01,RU,EU,49.92150706436421
2600,Flight,2023-05-01,DE,EU,133.89391979301425
2600,Flight,2023-08-01,GB,EU,182.07681365576104
2600,Flight,2023-11-01,CH,EU,39.285714285714285
2601,Flight,2023-06-01,US,NA,1423.728813559322
2601,Flight,2023-01-01,AU,OC,566.6666666666666
2602,Train,2023-10-01,DE,EU,13.662644876838188
2602,Flight,2023-04-01,CN,AS,1675.3086419753088
2602,Flight,2023-02-01,TR,AS,752.2222222222223
2602,Flight,2023-01-01,KR,AS,1675.1724137931035
2603,Flight,2023-11-01,NL,EU,165.27446300715988
2603,Train,2023-10-01,SE,EU,24.98240675580577
2604,Flight,2023-10-01,SE,EU,264.57142857142856
2604,Flight,2023-04-01,US,NA,1711.5384615384614
2605,Train,2023-09-01,CH,EU,4.008746355685131
2605,Flight,2023-05-01,DK,EU,220.0704225352113
2605,Flight,2023-05-01,DE,EU,140.0
2605,Flight,2023-01-01,US,NA,1492.7318295739349
2606,Flight,2023-01-01,JP,AS,1860.0
2607,Flight,2023-08-01,US,NA,2140.5109489051097
2607,Flight,2023-08-01,DE,EU,133.89391979301425
2608,Train,2023-06-01,DE,EU,13.662644876838188
2608,Flight,2023-11-01,CA,NA,1649.5798319327732
2608,Flight,2023-03-01,US,NA,1379.8076923076924
2609,Flight,2023-12-01,IT,EU,107.31707317073172
2609,Train,2023-03-01,CH,EU,4.008746355685131
2609,Train,2023-01-01,IS,EU,48.716260697827515
2609,Flight,2023-02-01,CA,NA,1208.9230769230767
2610,Flight,2023-12-01,US,NA,1711.5384615384614
2610,Flight,2023-03-01,US,NA,2140.5109489051097
2611,Flight,2023-06-01,CH,EU,39.285714285714285
2611,Flight,2023-05-01,US,NA,1583.7370242214533
2612,Flight,2023-11-01,DE,EU,133.89391979301425
2612,Train,2023-09-01,FR,EU,10.079831019165656
2613,Flight,2023-11-01,TR,AS,752.2222222222223
2613,Flight,2023-11-01,US,NA,1546.1538461538462
2613,Flight,2023-07-01,CN,AS,1675.3086419753088
2613,Flight,2023-01-01,ES,EU,187.4524714828897
2614,Train,2023-01-01,SE,EU,26.997084548104954
2614,Flight,2023-01-01,US,NA,1423.728813559322
2615,Flight,2023-01-01,SG,AS,2655.3333333333335
2615,Flight,2023-09-01,US,NA,2083.1533477321814
2616,Flight,2023-05-01,DE,EU,115.51724137931035
2616,Flight,2023-07-01,KR,AS,1675.1724137931035
2617,Flight,2023-03-01,SG,AS,2655.3333333333335
2617,Flight,2023-05-01,US,NA,2083.1533477321814
2617,Train,2023-10-01,IT,EU,8.503401360544217
2618,Train,2023-07-01,DK,EU,22.45616556481748
2618,Train,2023-07-01,NL,EU,16.864741123179577
2618,Train,2023-02-01,PL,EU,16.06600086843248
2618,Flight,2023-08-01,US,NA,2083.1533477321814
2618,Flight,2023-09-01,US,NA,1711.5384615384614
2619,Flight,2023-03-01,GB,EU,182.07681365576104
2619,Train,2023-09-01,NO,EU,29.640427599611264
2621,Train,2023-11-01,RO,EU,29.434850863422287
2621,Flight,2023-04-01,GB,EU,138.63636363636365
2621,Flight,2023-10-01,AE,AS,1426.5734265734268
2622,Train,2023-01-01,GB,EU,18.57926669956745
2623,Train,2023-11-01,ES,EU,19.127803212539764
2624,Flight,2023-12-01,JP,AS,2511.2676056338028
2624,Flight,2023-04-01,NL,EU,165.27446300715988
2625,Train,2023-08-01,IS,EU,48.716260697827515
2625,Flight,2023-05-01,ES,EU,134.86486486486484
2625,Flight,2023-05-01,AE,AS,1516.7664670658683
2626,Train,2023-12-01,DE,EU,13.743708865660086
2626,Train,2023-08-01,IT,EU,16.784554730983302
2626,Flight,2023-11-01,FR,EU,50.892857142857146
2626,Flight,2023-06-01,DE,EU,133.89391979301425
2627,Train,2023-12-01,CH,EU,4.008746355685131
2627,Flight,2023-09-01,US,NA,1711.5384615384614
2627,Flight,2023-02-01,US,NA,1633.0459770114942
2628,Flight,2023-06-01,US,NA,1698.0000000000002
2628,Flight,2023-06-01,US,NA,1633.0459770114942
2628,Flight,2023-11-01,RU,EU,489.2307692307692
2628,Flight,2023-02-01,CH,EU,150.0
2628,Flight,2023-11-01,IT,EU,133.33333333333334
2629,Flight,2023-09-01,CA,NA,1088.8888888888887
2629,Flight,2023-05-01,BE,EU,114.68624833110815
2629,Flight,2023-03-01,US,NA,66.66666666666667
2629,Train,2023-08-01,DE,EU,13.662644876838188
2630,Flight,2023-04-01,NZ,OC,3447.6190476190477
2630,Train,2023-02-01,IT,EU,16.784554730983302
2630,Flight,2023-09-01,FI,EU,484.00000000000006
2630,Train,2023-11-01,IT,EU,13.019000703729768
2631,Flight,2023-04-01,ES,EU,187.4524714828897
2631,Flight,2023-07-01,ES,EU,134.86486486486484
2632,Train,2023-06-01,GB,EU,18.57926669956745
2633,Flight,2023-04-01,IN,AS,1160.0
2634,Train,2023-10-01,FR,EU,10.079831019165656
2634,Flight,2023-02-01,AT,EU,99.99999999999999
2634,Train,2023-02-01,GB,EU,16.93877551020408
2634,Flight,2023-01-01,US,NA,2083.1533477321814
2635,Train,2023-01-01,CH,EU,4.010852896071723
2635,Flight,2023-08-01,ES,EU,158.82352941176472
2635,Flight,2023-03-01,US,NA,2083.1533477321814
2635,Flight,2023-05-01,IT,EU,152.27272727272728
2636,Flight,2023-08-01,US,NA,2083.1533477321814
2636,Flight,2023-09-01,IL,AS,471.1111111111111
2638,Train,2023-06-01,BE,EU,11.702678401133484
2638,Train,2023-08-01,PT,EU,22.64030612244898
2638,Flight,2023-04-01,US,NA,1711.5384615384614
2638,Flight,2023-04-01,CN,AS,1675.3086419753088
2639,Flight,2023-06-01,US,NA,175.0
2639,Train,2023-05-01,DE,EU,13.662644876838188
2640,Flight,2023-04-01,US,NA,1633.0459770114942
2640,Flight,2023-08-01,IN,AS,1179.3103448275863
2640,Flight,2023-08-01,BE,EU,114.68624833110815
2640,Train,2023-08-01,GB,EU,18.57926669956745
2640,Train,2023-01-01,DK,EU,22.45616556481748
2641,Train,2023-09-01,CZ,EU,12.309685779073531
2641,Flight,2023-05-01,CA,NA,1208.9230769230767
2642,Flight,2023-01-01,XK,EU,200.0
2642,Train,2023-01-01,DE,EU,13.662644876838188
2642,Train,2023-05-01,FR,EU,10.915994304698623
2643,Flight,2023-07-01,IN,AS,1266.6666666666665
2643,Flight,2023-04-01,CN,AS,2294.623655913979
2643,Flight,2023-12-01,FR,EU,98.78234398782344
2645,Train,2023-07-01,NL,EU,16.864741123179577
2645,Flight,2023-01-01,US,NA,1633.0459770114942
2645,Flight,2023-01-01,GB,EU,182.07681365576104
2646,Flight,2023-10-01,US,NA,2083.1533477321814
2647,Train,2023-09-01,NL,EU,16.864741123179577
2647,Flight,2023-11-01,US,NA,2140.5109489051097
2647,Flight,2023-05-01,US,NA,1583.7370242214533
2648,Train,2023-02-01,ME,EU,22.448979591836736
2648,Flight,2023-06-01,LV,EU,258.82352941176475
2649,Flight,2023-01-01,FR,EU,98.78234398782344
2649,Train,2023-09-01,AT,EU,18.883415435139575
2649,Flight,2023-08-01,SE,EU,264.57142857142856
2650,Train,2023-08-01,IT,EU,15.538033395176251
2651,Flight,2023-04-01,US,NA,1633.0459770114942
2651,Flight,2023-09-01,AE,AS,1516.7664670658683
2651,Flight,2023-09-01,ES,EU,187.4524714828897
2652,Flight,2023-07-01,CA,NA,1361.0294117647059
2652,Train,2023-02-01,DE,EU,13.743708865660086
2652,Flight,2023-01-01,NL,EU,165.27446300715988
2652,Train,2023-02-01,AT,EU,5.1020408163265305
2653,Flight,2023-07-01,GP,NA,1137.5
2653,Flight,2023-06-01,ES,EU,187.4524714828897
2654,Train,2023-12-01,FI,EU,49.38775510204082
2654,Train,2023-02-01,DE,EU,13.662644876838188
2654,Flight,2023-05-01,ES,EU,158.82352941176472
2655,Flight,2023-09-01,AE,AS,1516.7664670658683
2655,Flight,2023-11-01,ZA,AF,1976.4705882352941
2656,Train,2023-12-01,FR,EU,10.018552875695732
2656,Train,2023-04-01,SI,EU,11.836734693877549
2657,Flight,2023-07-01,FR,EU,98.78234398782344
2657,Train,2023-05-01,GB,EU,20.620748299319725
2657,Flight,2023-07-01,CA,NA,1208.9230769230767
2657,Flight,2023-05-01,US,NA,2140.5109489051097
2659,Flight,2023-02-01,IT,EU,164.48863636363637
2659,Train,2023-05-01,PL,EU,16.06600086843248
2659,Train,2023-06-01,FI,EU,49.38775510204082
2659,Flight,2023-04-01,CH,EU,39.30635838150289
2660,Flight,2023-11-01,GB,EU,166.0
2660,Train,2023-08-01,DE,EU,13.662644876838188
2662,Flight,2023-03-01,FR,EU,98.78234398782344
2662,Train,2023-09-01,IT,EU,16.784554730983302
2662,Flight,2023-05-01,US,NA,1139.2857142857142
2662,Flight,2023-11-01,US,NA,2140.5109489051097
2663,Flight,2023-06-01,CN,AS,1812.5
2665,Train,2023-03-01,FR,EU,10.459183673469386
2665,Flight,2023-02-01,FR,EU,98.78234398782344
2665,Flight,2023-05-01,JP,AS,1949.1228070175437
2665,Flight,2023-05-01,FR,EU,98.78234398782344
2666,Flight,2023-11-01,NL,EU,165.27446300715988
2666,Flight,2023-01-01,HK,AS,2113.953488372093
2666,Flight,2023-06-01,SG,AS,2655.3333333333335
2667,Flight,2023-06-01,BE,EU,114.68624833110815
2667,Flight,2023-02-01,JP,AS,1860.0
2667,Train,2023-10-01,FR,EU,9.276437847866418
2669,Flight,2023-04-01,US,NA,1163.3333333333333
2669,Flight,2023-03-01,US,NA,366.6666666666667
2670,Train,2023-09-01,RO,EU,10.204081632653061
2671,Train,2023-09-01,IT,EU,20.408163265306122
2671,Train,2023-12-01,NL,EU,16.864741123179577
2672,Flight,2023-07-01,NL,EU,165.27446300715988
2673,Flight,2023-09-01,GB,EU,182.07681365576104
2673,Train,2023-01-01,CH,EU,4.008746355685131
2674,Flight,2023-11-01,JP,AS,1949.1228070175437
2674,Flight,2023-11-01,GB,EU,182.07681365576104
2674,Train,2023-03-01,GB,EU,20.408163265306122
2674,Flight,2023-12-01,US,NA,320.0
2674,Train,2023-02-01,IT,EU,16.784554730983302
2675,Flight,2023-09-01,US,NA,1492.7318295739349
2675,Flight,2023-06-01,SG,AS,2655.3333333333335
2675,Train,2023-11-01,CH,EU,4.010852896071723
2676,Flight,2023-10-01,US,NA,1492.7318295739349
2676,Flight,2023-11-01,US,NA,1633.0459770114942
2677,Train,2023-07-01,DE,EU,13.743708865660086
2677,Train,2023-05-01,FI,EU,49.38775510204082
2678,Flight,2023-04-01,AU,OC,2322.727272727273
2678,Train,2023-01-01,DE,EU,13.662644876838188
2679,Flight,2023-07-01,CN,AS,1675.3086419753088
2679,Flight,2023-05-01,US,NA,1102.9411764705883
2679,Flight,2023-03-01,AT,EU,185.05747126436785
2679,Flight,2023-01-01,US,NA,1711.5384615384614
2679,Flight,2023-06-01,NL,EU,165.27446300715988
2680,Flight,2023-05-01,MA,AF,125.0
2680,Train,2023-11-01,NL,EU,16.864741123179577
2680,Train,2023-02-01,GB,EU,16.93877551020408
2680,Flight,2023-06-01,US,NA,2140.5109489051097
2681,Flight,2023-11-01,BE,EU,114.68624833110815
2681,Train,2023-09-01,CH,EU,4.008746355685131
2681,Train,2023-04-01,IT,EU,18.838304552590262
2684,Flight,2023-01-01,US,NA,1711.5384615384614
2684,Train,2023-12-01,FI,EU,49.38775510204082
2685,Train,2023-04-01,NL,EU,16.864741123179577
2686,Train,2023-12-01,FR,EU,10.079831019165656
2686,Flight,2023-06-01,DE,EU,133.89391979301425
2688,Flight,2023-05-01,ES,EU,187.4524714828897
2688,Flight,2023-04-01,US,NA,1698.0000000000002
2688,Train,2023-07-01,DE,EU,13.743708865660086
2689,Flight,2023-12-01,PT,EU,287.98798798798805
2689,Flight,2023-01-01,FR,EU,98.78234398782344
2689,Train,2023-07-01,GB,EU,18.57926669956745
2690,Train,2023-06-01,AT,EU,18.883415435139575
2690,Flight,2023-12-01,HR,EU,155.55555555555557
2690,Train,2023-09-01,DE,EU,13.662644876838188
2690,Flight,2023-01-01,IN,AS,1160.0
2690,Train,2023-09-01,GB,EU,18.57926669956745
2691,Flight,2023-08-01,GB,EU,166.0
2692,Flight,2023-03-01,US,NA,2140.5109489051097
2692,Flight,2023-10-01,CH,EU,39.30635838150289
2693,Flight,2023-09-01,IT,EU,128.125
2694,Flight,2023-06-01,IT,EU,127.58620689655173
2694,Train,2023-02-01,BE,EU,11.702678401133484
2694,Flight,2023-09-01,US,NA,1423.728813559322
2695,Flight,2023-05-01,CO,SA,1808.888888888889
2695,Flight,2023-01-01,US,NA,1492.7318295739349
2695,Train,2023-09-01,DK,EU,22.45616556481748
2695,Flight,2023-12-01,IT,EU,164.48863636363637
2695,Flight,2023-05-01,CA,NA,1361.0294117647059
2696,Flight,2023-08-01,CN,AS,2294.623655913979
2696,Train,2023-08-01,PT,EU,29.38652938652939
2696,Flight,2023-03-01,NL,EU,165.27446300715988
2696,Train,2023-08-01,FR,EU,10.079831019165656
2697,Flight,2023-05-01,IT,EU,164.48863636363637
2697,Train,2023-12-01,BE,EU,11.702678401133484
2697,Flight,2023-12-01,CO,SA,1808.888888888889
2698,Flight,2023-11-01,DE,EU,133.89391979301425
2699,Flight,2023-04-01,PT,EU,287.98798798798805
2699,Train,2023-10-01,CH,EU,4.008746355685131
2700,Train,2023-01-01,ES,EU,13.761720904578045
2700,Train,2023-11-01,BE,EU,11.702678401133484
2701,Flight,2023-05-01,MO,AS,427.2727272727273
2701,Flight,2023-05-01,US,NA,2083.1533477321814
2702,Flight,2023-06-01,US,NA,2083.1533477321814
2702,Flight,2023-05-01,GB,EU,182.07681365576104
2702,Train,2023-06-01,DE,EU,11.787473610133707
2703,Train,2023-09-01,CH,EU,4.010852896071723
2704,Train,2023-02-01,ES,EU,13.761720904578045
2704,Flight,2023-09-01,US,NA,1764.4859813084113
2705,Flight,2023-09-01,MX,NA,2471.4285714285716
2705,Flight,2023-10-01,CI,AF,1076.1904761904764
2706,Flight,2023-06-01,CA,NA,1649.5798319327732
2706,Train,2023-07-01,NL,EU,16.864741123179577
2706,Train,2023-04-01,ES,EU,13.761720904578045
2707,Flight,2023-07-01,US,NA,1406.060606060606
2707,Flight,2023-10-01,QA,AS,1419.7802197802196
2707,Flight,2023-06-01,IN,AS,420.00000000000006
2707,Flight,2023-09-01,KE,AF,1494.4444444444446
2708,Train,2023-05-01,DE,EU,13.743708865660086
2708,Train,2023-09-01,NL,EU,16.864741123179577
2709,Train,2023-06-01,FR,EU,10.079831019165656
2709,Flight,2023-07-01,US,NA,1492.7318295739349
2709,Flight,2023-07-01,JP,AS,1860.0
2710,Flight,2023-11-01,AT,EU,185.05747126436785
2710,Flight,2023-01-01,FI,EU,484.00000000000006
2711,Flight,2023-04-01,US,NA,1492.7318295739349
2711,Flight,2023-06-01,QA,AS,1419.7802197802196
2712,Train,2023-12-01,GR,EU,27.30918957178247
2712,Flight,2023-01-01,MY,AS,49.99999999999999
2713,Flight,2023-10-01,HK,AS,2113.953488372093
2713,Flight,2023-01-01,DE,EU,134.68834688346885
2713,Flight,2023-09-01,JP,AS,100.0
2714,Flight,2023-09-01,FR,EU,98.78234398782344
2714,Flight,2023-01-01,IN,AS,1160.0
2714,Flight,2023-02-01,US,NA,1633.0459770114942
2714,Train,2023-08-01,GB,EU,14.625850340136054
2715,Flight,2023-03-01,PL,EU,294.7368421052632
2716,Train,2023-12-01,GB,EU,18.57926669956745
2716,Train,2023-10-01,FR,EU,10.079831019165656
2716,Flight,2023-05-01,US,NA,1583.7370242214533
2717,Flight,2023-09-01,CO,SA,233.33333333333331
2717,Flight,2023-07-01,MA,AF,354.2372881355932
2718,Flight,2023-07-01,US,NA,500.0
2718,Train,2023-11-01,GB,EU,18.57926669956745
2718,Flight,2023-04-01,US,NA,2140.5109489051097
2718,Train,2023-08-01,DE,EU,13.662644876838188
2719,Train,2023-08-01,ES,EU,13.761720904578045
